2V_30ps_e_0.1THz,65.37625169107665
2V_30ps_e_0.2THz,62.974947072888455
2V_30ps_e_0.3THz,58.26719939577649
2V_30ps_e_0.4THz,52.47746583607258
2V_30ps_e_0.5THz,47.69303653412945
2V_30ps_e_0.6THz,43.21433560087425
2V_30ps_e_0.7THz,44.02767514425463
2V_30ps_e_0.8THz,48.66889646029685
2V_30ps_e_0.9THz,49.06629414667631
2V_30ps_e_1.0THz,55.51122479192301
2V_30ps_e_1.1THz,59.03561053885184
2V_30ps_e_1.2THz,58.47189789191472
2V_30ps_e_1.3THz,60.15481972813356
2V_30ps_e_1.4THz,61.436838430316556
2V_30ps_e_1.5THz,64.15225187566855
2V_30ps_e_1.6THz,62.749844299416935
2V_30ps_e_1.7THz,62.04297986353802
2V_30ps_e_1.8THz,61.826720796020226
2V_30ps_e_1.9THz,63.12981207756033
2V_30ps_e_2.0THz,61.123036894531225
2V_30ps_e_2.1THz,60.77613418855239
2V_30ps_e_2.2THz,60.696232908122084
2V_30ps_e_2.3THz,61.6987096605213
2V_30ps_e_2.4THz,62.78815854411769
2V_30ps_e_2.5THz,62.410655499773526
2V_30ps_e_2.6THz,63.645242716954186
2V_30ps_e_2.7THz,60.40342123368012
2V_30ps_e_2.8THz,64.58449947613232
2V_30ps_e_2.9THz,63.40965720721155
2V_30ps_e_3.0THz,62.086817848771744
10V_30ps_e_0.1THz,65.79066372550594
10V_30ps_e_0.2THz,49.78112332293355
10V_30ps_e_0.3THz,31.124194950852115
10V_30ps_e_0.4THz,7.857339977389728
10V_30ps_e_0.5THz,8.143005530596696
10V_30ps_e_0.6THz,14.6273476723471
10V_30ps_e_0.7THz,17.79574116505748
10V_30ps_e_0.8THz,20.22416046579687
10V_30ps_e_0.9THz,22.689725751951386
10V_30ps_e_1.0THz,28.688482662323707
10V_30ps_e_1.1THz,31.00102983223971
10V_30ps_e_1.2THz,35.577406045005745
10V_30ps_e_1.3THz,38.0304873289999
10V_30ps_e_1.4THz,41.993325136740765
10V_30ps_e_1.5THz,50.319058675999116
10V_30ps_e_1.6THz,57.30401091651393
10V_30ps_e_1.7THz,59.39581169019252
10V_30ps_e_1.8THz,59.72234558733052
10V_30ps_e_1.9THz,65.23118052829815
10V_30ps_e_2.0THz,62.1475571116508
10V_30ps_e_2.1THz,63.581623827722666
10V_30ps_e_2.2THz,62.2178026892378
10V_30ps_e_2.3THz,63.34318828272595
10V_30ps_e_2.4THz,61.51792561714748
