40
0.1
40V_30ps_e_0.1THz(0.1to0.1),25.720119671457468
40V_30ps_e_0.1THz(0.1to0.2),7.131364959609158
40V_30ps_e_0.1THz(0.1to0.3),10.804871865841477
40V_30ps_e_0.1THz(0.1to0.4),12.599740280104328
40V_30ps_e_0.1THz(0.1to0.5),15.254750919995871
40V_30ps_e_0.1THz(0.1to0.6),17.10728513429021
40V_30ps_e_0.1THz(0.1to0.7),20.14177007978512
40V_30ps_e_0.1THz(0.1to0.8),18.123497535297105
40V_30ps_e_0.1THz(0.1to0.9),18.60307086070472
40V_30ps_e_0.1THz(0.1to1.0),17.06341947676512
40V_30ps_e_0.1THz(0.1to1.1),13.788741336401444
40V_30ps_e_0.1THz(0.1to1.2),12.492921579272632
40V_30ps_e_0.1THz(0.1to1.3),14.083942784782579
40V_30ps_e_0.1THz(0.1to1.4),8.76142148215476
40V_30ps_e_0.1THz(0.1to1.5),14.355746419912151
40V_30ps_e_0.1THz(0.1to1.6),18.666764804332587
40V_30ps_e_0.1THz(0.1to1.7),9.480234376718926
40V_30ps_e_0.1THz(0.1to1.8),12.716897151438019
40V_30ps_e_0.1THz(0.1to1.9),13.181145432290322
40V_30ps_e_0.1THz(0.1to2.0),7.575593386592658
40V_30ps_e_0.1THz(0.1to2.1),10.946006148239547
40V_30ps_e_0.1THz(0.1to2.2),18.343205446565747
40V_30ps_e_0.1THz(0.1to2.3),16.536444162532774
40V_30ps_e_0.1THz(0.1to2.4),19.284939323626162
40V_30ps_e_0.1THz(0.1to2.5),22.1404776784959
40V_30ps_e_0.1THz(0.1to2.6),26.36653204373269
40V_30ps_e_0.1THz(0.1to2.7),24.326532277833365
40V_30ps_e_0.1THz(0.1to2.8),21.73958462244738
40V_30ps_e_0.1THz(0.1to2.9),21.421867556853243
40V_30ps_e_0.1THz(0.1to3.0),25.573330132365612
40V_30ps_e_0.1THz(0.2to0.1),13.88099216287921
40V_30ps_e_0.1THz(0.2to0.2),16.73487282938342
40V_30ps_e_0.1THz(0.2to0.3),32.79717931142088
40V_30ps_e_0.1THz(0.2to0.4),44.843857481816116
40V_30ps_e_0.1THz(0.2to0.5),25.06500235949349
40V_30ps_e_0.1THz(0.2to0.6),16.597474313167908
40V_30ps_e_0.1THz(0.2to0.7),26.24213105639697
40V_30ps_e_0.1THz(0.2to0.8),51.379862092131845
40V_30ps_e_0.1THz(0.2to0.9),36.091550278786684
40V_30ps_e_0.1THz(0.2to1.0),49.41015238586547
40V_30ps_e_0.1THz(0.2to1.1),30.30234920441032
40V_30ps_e_0.1THz(0.2to1.2),22.866275704843105
40V_30ps_e_0.1THz(0.2to1.3),33.48913639327233
40V_30ps_e_0.1THz(0.2to1.4),8.118994724460748
40V_30ps_e_0.1THz(0.2to1.5),23.253471652968614
40V_30ps_e_0.1THz(0.2to1.6),33.328340852996774
40V_30ps_e_0.1THz(0.2to1.7),52.98044052896134
40V_30ps_e_0.1THz(0.2to1.8),45.135081782141896
40V_30ps_e_0.1THz(0.2to1.9),58.485101287409265
40V_30ps_e_0.1THz(0.2to2.0),46.22629567134217
40V_30ps_e_0.1THz(0.2to2.1),45.60088599226762
40V_30ps_e_0.1THz(0.2to2.2),54.9112319612436
40V_30ps_e_0.1THz(0.2to2.3),64.9410633726853
40V_30ps_e_0.1THz(0.2to2.4),52.0344086213249
40V_30ps_e_0.1THz(0.2to2.5),40.69315415863841
40V_30ps_e_0.1THz(0.2to2.6),39.96303084060091
40V_30ps_e_0.1THz(0.2to2.7),41.35732064187593
40V_30ps_e_0.1THz(0.2to2.8),36.86864190973776
40V_30ps_e_0.1THz(0.2to2.9),26.76023884830144
40V_30ps_e_0.1THz(0.2to3.0),44.196935863982816
40V_30ps_e_0.1THz(0.3to0.1),27.70460411682174
40V_30ps_e_0.1THz(0.3to0.2),33.63580293209074
40V_30ps_e_0.1THz(0.3to0.3),24.643003551793612
40V_30ps_e_0.1THz(0.3to0.4),24.8050889909658
40V_30ps_e_0.1THz(0.3to0.5),19.933656660598075
40V_30ps_e_0.1THz(0.3to0.6),35.39680076110264
40V_30ps_e_0.1THz(0.3to0.7),15.708713171582048
40V_30ps_e_0.1THz(0.3to0.8),23.714318662722548
40V_30ps_e_0.1THz(0.3to0.9),36.09222519848933
40V_30ps_e_0.1THz(0.3to1.0),12.296255523526696
40V_30ps_e_0.1THz(0.3to1.1),23.244814798522924
40V_30ps_e_0.1THz(0.3to1.2),30.95385766591525
40V_30ps_e_0.1THz(0.3to1.3),28.33167218175285
40V_30ps_e_0.1THz(0.3to1.4),34.500723126402335
40V_30ps_e_0.1THz(0.3to1.5),41.940354942815446
40V_30ps_e_0.1THz(0.3to1.6),54.32489518618988
40V_30ps_e_0.1THz(0.3to1.7),33.747451222280205
40V_30ps_e_0.1THz(0.3to1.8),49.91337345544761
40V_30ps_e_0.1THz(0.3to1.9),36.476343481001976
40V_30ps_e_0.1THz(0.3to2.0),50.00925812676152
40V_30ps_e_0.1THz(0.3to2.1),21.902736129001568
40V_30ps_e_0.1THz(0.3to2.2),30.35360751184666
40V_30ps_e_0.1THz(0.3to2.3),28.704398110849496
40V_30ps_e_0.1THz(0.3to2.4),18.854218625984657
40V_30ps_e_0.1THz(0.3to2.5),33.239013665901865
40V_30ps_e_0.1THz(0.3to2.6),22.95113120205869
40V_30ps_e_0.1THz(0.3to2.7),19.167540315109335
40V_30ps_e_0.1THz(0.3to2.8),26.321143328055058
40V_30ps_e_0.1THz(0.3to2.9),24.30797214966455
40V_30ps_e_0.1THz(0.3to3.0),24.377963347252347
40V_30ps_e_0.1THz(0.4to0.1),32.46951605033618
40V_30ps_e_0.1THz(0.4to0.2),27.753888606459867
40V_30ps_e_0.1THz(0.4to0.3),37.227184775006975
40V_30ps_e_0.1THz(0.4to0.4),28.812770040342315
40V_30ps_e_0.1THz(0.4to0.5),20.945936461177865
40V_30ps_e_0.1THz(0.4to0.6),23.232754031017265
40V_30ps_e_0.1THz(0.4to0.7),38.13634134211745
40V_30ps_e_0.1THz(0.4to0.8),27.032944814035517
40V_30ps_e_0.1THz(0.4to0.9),11.494629091274163
40V_30ps_e_0.1THz(0.4to1.0),17.62513440753898
40V_30ps_e_0.1THz(0.4to1.1),13.244367100183439
40V_30ps_e_0.1THz(0.4to1.2),37.95220558751211
40V_30ps_e_0.1THz(0.4to1.3),48.19925469659026
40V_30ps_e_0.1THz(0.4to1.4),35.4014043017215
40V_30ps_e_0.1THz(0.4to1.5),50.422686990562596
40V_30ps_e_0.1THz(0.4to1.6),29.852740668602195
40V_30ps_e_0.1THz(0.4to1.7),36.65081538327465
40V_30ps_e_0.1THz(0.4to1.8),28.815820200034494
40V_30ps_e_0.1THz(0.4to1.9),42.2015281356623
40V_30ps_e_0.1THz(0.4to2.0),55.77660449868901
40V_30ps_e_0.1THz(0.4to2.1),40.356342345781144
40V_30ps_e_0.1THz(0.4to2.2),32.68425221990148
40V_30ps_e_0.1THz(0.4to2.3),44.25096050650913
40V_30ps_e_0.1THz(0.4to2.4),32.92287366652042
40V_30ps_e_0.1THz(0.4to2.5),27.72003956016269
40V_30ps_e_0.1THz(0.4to2.6),31.859754861769005
40V_30ps_e_0.1THz(0.4to2.7),44.558969578588716
40V_30ps_e_0.1THz(0.4to2.8),36.28455881370493
40V_30ps_e_0.1THz(0.4to2.9),38.65807569314538
40V_30ps_e_0.1THz(0.4to3.0),23.12168129561141
40V_30ps_e_0.1THz(0.5to0.1),31.96072623717643
